FeedingLogID,LivestockID,FeedType,QuantityKg,FedOn
1,1,Maize,6;18,2023/04/12 00:00:00
35495,7099,Maize,7;42,2023/09/07 00:00:00
35496,7100,Maize,5;98,2022/08/04 00:00:00
35497,7100,Lucerne,12;25,2023/06/05 00:00:00
35498,7100,Silage,6;99,2022/09/16 00:00:00
35499,7100,Silage,6;76,2022/06/05 00:00:00
35500,7100,Lucerne,10;98,2022/12/04 00:00:00
35501,7101,Silage,8;67,2022/11/19 00:00:00
35502,7101,Silage,10;39,2022/03/11 00:00:00
35503,7101,Maize,8;64,2023/03/23 00:00:00
35504,7101,Silage,6;63,2022/07/16 00:00:00
35505,7101,Grass,9;60,2022/11/10 00:00:00
35506,7102,Maize,11;43,2023/12/22 00:00:00
35507,7102,Silage,13;74,2024/06/29 00:00:00
35508,7102,Silage,9;58,2023/06/16 00:00:00
35509,7102,Silage,5;81,2023/06/06 00:00:00
35510,7102,Grass,6;38,2024/03/19 00:00:00
35511,7103,Lucerne,12;43,2022/01/31 00:00:00
35512,7103,Silage,7;55,2021/03/10 00:00:00
35513,7103,Grass,7;34,2022/01/13 00:00:00
35514,7103,Maize,6;37,2022/02/02 00:00:00
35515,7103,Silage,8;79,2021/10/15 00:00:00
35516,7104,Silage,7;87,2024/12/31 00:00:00
35517,7104,Maize,14;57,2024/08/22 00:00:00
35518,7104,Maize,10;11,2024/12/22 00:00:00
35519,7104,Maize,13;18,2025/04/20 00:00:00
35520,7104,Silage,14;29,2024/07/05 00:00:00
35521,7105,Grass,8;78,2023/05/31 00:00:00
35522,7105,Grass,10;15,2023/10/02 00:00:00
35523,7105,Maize,12;08,2023/05/17 00:00:00
35524,7105,Silage,9;28,2023/09/25 00:00:00
35525,7105,Lucerne,13;26,2024/04/22 00:00:00
35526,7106,Grass,5;13,2021/04/29 00:00:00
35527,7106,Maize,6;75,2022/07/31 00:00:00
35528,7106,Silage,9;42,2021/07/03 00:00:00
35529,7106,Grass,7;34,2021/08/05 00:00:00
35530,7106,Grass,11;48,2021/12/15 00:00:00
35531,7107,Silage,11;82,2022/04/04 00:00:00
35532,7107,Grass,9;94,2023/01/19 00:00:00
35533,7107,Maize,7;59,2023/03/27 00:00:00
35534,7107,Grass,11;06,2022/09/26 00:00:00
35535,7107,Maize,8;20,2022/08/25 00:00:00
35536,7108,Grass,13;58,2025/01/14 00:00:00
35537,7108,Lucerne,10;79,2025/04/01 00:00:00
35538,7108,Lucerne,12;68,2025/02/27 00:00:00
35539,7108,Maize,10;83,2025/06/23 00:00:00
35540,7108,Grass,5;70,2024/04/30 00:00:00
35541,7109,Grass,11;94,2020/09/13 00:00:00
35542,7109,Lucerne,5;82,2021/11/27 00:00:00
35543,7109,Grass,10;57,2021/03/07 00:00:00
35544,7109,Lucerne,10;61,2021/12/02 00:00:00
35545,7109,Grass,10;07,2021/08/06 00:00:00
35546,7110,Grass,14;20,2020/10/04 00:00:00
35547,7110,Maize,14;84,2021/03/15 00:00:00
35548,7110,Maize,5;19,2020/08/31 00:00:00
35549,7110,Maize,9;80,2022/02/23 00:00:00
35550,7110,Maize,10;81,2022/02/21 00:00:00
35551,7111,Lucerne,9;62,2023/10/03 00:00:00
35552,7111,Maize,14;53,2025/01/07 00:00:00
35553,7111,Maize,12;68,2023/11/03 00:00:00
35554,7111,Lucerne,5;21,2023/12/13 00:00:00
35555,7111,Silage,5;10,2023/06/15 00:00:00
35556,7112,Grass,11;15,2021/11/18 00:00:00
35557,7112,Grass,9;48,2022/08/02 00:00:00
35558,7112,Lucerne,8;93,2021/07/30 00:00:00
35559,7112,Lucerne,11;42,2022/08/11 00:00:00
35560,7112,Lucerne,6;34,2022/06/25 00:00:00
35561,7113,Lucerne,10;52,2025/06/04 00:00:00
35562,7113,Silage,6;54,2023/11/21 00:00:00
35563,7113,Maize,11;33,2024/09/07 00:00:00
35564,7113,Maize,11;95,2023/12/25 00:00:00
35565,7113,Lucerne,13;70,2025/05/27 00:00:00
35566,7114,Grass,6;93,2022/12/17 00:00:00
35567,7114,Grass,10;81,2024/06/17 00:00:00
35568,7114,Maize,8;68,2023/03/07 00:00:00
35569,7114,Grass,5;11,2023/01/25 00:00:00
35570,7114,Grass,11;78,2023/06/29 00:00:00
35571,7115,Grass,10;31,2022/08/13 00:00:00
35572,7115,Maize,14;51,2022/04/29 00:00:00
35573,7115,Silage,14;32,2023/01/01 00:00:00
35574,7115,Lucerne,9;88,2023/03/23 00:00:00
35575,7115,Maize,10;26,2022/10/28 00:00:00
35576,7116,Maize,14;28,2022/08/12 00:00:00
35577,7116,Grass,13;29,2022/06/26 00:00:00
35578,7116,Maize,14;37,2022/08/31 00:00:00
35579,7116,Maize,6;78,2022/01/07 00:00:00
35580,7116,Lucerne,6;72,2021/12/12 00:00:00
35581,7117,Grass,9;61,2025/03/24 00:00:00
35582,7117,Grass,9;21,2023/11/05 00:00:00
35583,7117,Maize,7;49,2025/03/02 00:00:00
35584,7117,Silage,12;51,2024/01/05 00:00:00
35585,7117,Grass,6;34,2023/09/20 00:00:00
35586,7118,Lucerne,14;47,2021/12/23 00:00:00
35587,7118,Silage,12;39,2020/08/24 00:00:00
35588,7118,Maize,14;79,2021/12/27 00:00:00
35589,7118,Lucerne,10;70,2021/07/17 00:00:00
35590,7118,Grass,13;99,2021/11/08 00:00:00
35591,7119,Silage,9;82,2023/12/22 00:00:00
35592,7119,Maize,13;89,2022/09/08 00:00:00
35593,7119,Grass,9;65,2022/10/28 00:00:00
35594,7119,Maize,14;92,2023/10/31 00:00:00
35595,7119,Maize,11;30,2022/10/11 00:00:00
35596,7120,Grass,10;14,2024/04/13 00:00:00
35597,7120,Silage,13;55,2023/04/13 00:00:00
35598,7120,Silage,9;63,2023/08/21 00:00:00
35599,7120,Grass,9;82,2023/09/21 00:00:00
35600,7120,Grass,8;80,2024/05/14 00:00:00
35601,7121,Maize,9;36,2022/09/16 00:00:00
35602,7121,Grass,7;08,2022/07/26 00:00:00
35603,7121,Maize,9;40,2022/07/11 00:00:00
35604,7121,Grass,13;54,2022/12/09 00:00:00
35605,7121,Maize,12;91,2023/05/28 00:00:00
35606,7122,Silage,14;44,2021/12/11 00:00:00
35607,7122,Lucerne,11;74,2021/06/07 00:00:00
35608,7122,Lucerne,11;22,2021/05/29 00:00:00
35609,7122,Maize,14;45,2021/05/14 00:00:00
35610,7122,Silage,11;53,2022/01/17 00:00:00
35611,7123,Maize,14;23,2021/01/28 00:00:00
35612,7123,Silage,5;19,2021/11/25 00:00:00
35613,7123,Silage,9;57,2021/09/01 00:00:00
35614,7123,Lucerne,11;89,2021/01/21 00:00:00
35615,7123,Maize,8;93,2020/12/05 00:00:00
35616,7124,Maize,11;02,2023/01/14 00:00:00
35617,7124,Maize,11;56,2022/10/20 00:00:00
35618,7124,Grass,8;34,2023/02/04 00:00:00
35619,7124,Lucerne,12;78,2023/04/14 00:00:00
35620,7124,Silage,11;03,2022/04/26 00:00:00
35621,7125,Grass,6;73,2023/04/10 00:00:00
35622,7125,Lucerne,10;23,2023/07/11 00:00:00
35623,7125,Silage,9;85,2023/04/01 00:00:00
35624,7125,Grass,5;76,2022/09/30 00:00:00
35625,7125,Lucerne,14;62,2023/08/15 00:00:00
35626,7126,Lucerne,7;35,2024/01/03 00:00:00
35627,7126,Grass,12;93,2024/03/16 00:00:00
35628,7126,Silage,11;42,2025/05/08 00:00:00
35629,7126,Lucerne,9;11,2024/08/21 00:00:00
35630,7126,Silage,9;59,2024/01/10 00:00:00
35631,7127,Maize,5;21,2024/07/06 00:00:00
35632,7127,Grass,10;59,2023/12/03 00:00:00
35633,7127,Silage,12;18,2024/07/17 00:00:00
35634,7127,Grass,8;52,2023/03/22 00:00:00
35635,7127,Lucerne,9;94,2024/01/13 00:00:00
35636,7128,Grass,7;07,2023/11/25 00:00:00
35637,7128,Maize,13;12,2024/03/13 00:00:00
35638,7128,Maize,7;65,2024/08/31 00:00:00
35639,7128,Lucerne,14;03,2024/03/05 00:00:00
35640,7128,Lucerne,14;71,2023/06/11 00:00:00
35641,7129,Silage,5;18,2023/07/18 00:00:00
35642,7129,Maize,9;50,2023/08/05 00:00:00
35643,7129,Maize,12;67,2024/03/15 00:00:00
35644,7129,Silage,11;95,2024/05/27 00:00:00
35645,7129,Silage,14;72,2024/04/09 00:00:00
35646,7130,Grass,9;47,2023/09/15 00:00:00
35647,7130,Silage,13;18,2023/10/20 00:00:00
35648,7130,Grass,11;58,2024/07/30 00:00:00
35649,7130,Maize,6;57,2024/10/08 00:00:00
35650,7130,Grass,7;41,2024/08/04 00:00:00
35651,7131,Lucerne,9;98,2021/09/22 00:00:00
35652,7131,Lucerne,12;29,2020/12/31 00:00:00
35653,7131,Grass,8;68,2020/06/28 00:00:00
35654,7131,Maize,9;17,2021/03/09 00:00:00
35655,7131,Lucerne,7;52,2020/08/14 00:00:00
35656,7132,Grass,7;26,2024/09/10 00:00:00
35657,7132,Silage,11;92,2024/12/24 00:00:00
35658,7132,Silage,8;73,2024/06/12 00:00:00
35659,7132,Lucerne,6;24,2024/10/23 00:00:00
35660,7132,Silage,13;35,2024/09/10 00:00:00
35661,7133,Silage,10;90,2021/11/15 00:00:00
35662,7133,Maize,9;83,2021/04/19 00:00:00
35663,7133,Lucerne,11;00,2021/05/18 00:00:00
35664,7133,Grass,6;36,2021/02/02 00:00:00
35665,7133,Grass,13;91,2021/08/27 00:00:00
35666,7134,Lucerne,7;47,2021/05/08 00:00:00
35667,7134,Maize,11;70,2022/04/09 00:00:00
35668,7134,Silage,11;75,2021/08/08 00:00:00
35669,7134,Grass,11;04,2020/11/09 00:00:00
35670,7134,Maize,13;51,2021/09/13 00:00:00
35671,7135,Lucerne,12;13,2022/10/26 00:00:00
35672,7135,Lucerne,7;28,2023/05/01 00:00:00
35673,7135,Lucerne,7;23,2023/03/25 00:00:00
35674,7135,Lucerne,7;57,2022/12/24 00:00:00
35675,7135,Grass,7;62,2022/11/10 00:00:00
35676,7136,Silage,7;77,2021/08/27 00:00:00
35677,7136,Lucerne,6;44,2022/05/07 00:00:00
35678,7136,Lucerne,13;48,2021/02/05 00:00:00
35679,7136,Silage,13;35,2022/05/31 00:00:00
35680,7136,Lucerne,10;47,2022/05/09 00:00:00
35681,7137,Grass,6;74,2025/06/12 00:00:00
35682,7137,Maize,6;33,2024/11/15 00:00:00
35683,7137,Maize,8;55,2025/04/18 00:00:00
35684,7137,Maize,13;49,2024/03/05 00:00:00
35685,7137,Maize,11;11,2024/11/09 00:00:00
35686,7138,Silage,9;13,2022/09/09 00:00:00
35687,7138,Lucerne,13;21,2022/07/15 00:00:00
35688,7138,Maize,13;44,2023/03/16 00:00:00
35689,7138,Maize,5;19,2023/06/25 00:00:00
35690,7138,Silage,8;88,2022/08/27 00:00:00
35691,7139,Lucerne,14;39,2022/03/09 00:00:00
35692,7139,Lucerne,13;47,2021/02/23 00:00:00
35693,7139,Lucerne,9;13,2021/03/24 00:00:00
35694,7139,Grass,13;33,2022/08/14 00:00:00
35695,7139,Lucerne,6;76,2021/07/08 00:00:00
35696,7140,Lucerne,8;18,2021/05/01 00:00:00
35697,7140,Lucerne,5;57,2021/08/28 00:00:00
35698,7140,Maize,14;83,2022/03/11 00:00:00
35699,7140,Maize,9;31,2021/06/30 00:00:00
35700,7140,Grass,14;10,2021/02/12 00:00:00
35701,7141,Maize,6;77,2024/03/23 00:00:00
35702,7141,Silage,11;64,2024/02/16 00:00:00
35703,7141,Silage,12;48,2023/11/14 00:00:00
35704,7141,Silage,9;30,2024/04/13 00:00:00
35705,7141,Silage,13;59,2024/04/06 00:00:00
35706,7142,Silage,13;23,2023/11/25 00:00:00
35707,7142,Silage,13;75,2023/12/16 00:00:00
35708,7142,Maize,11;16,2023/04/24 00:00:00
35709,7142,Lucerne,9;09,2024/05/27 00:00:00
35710,7142,Lucerne,8;35,2023/06/17 00:00:00
35711,7143,Lucerne,13;33,2022/03/11 00:00:00
35712,7143,Grass,10;75,2022/06/17 00:00:00
35713,7143,Lucerne,10;49,2022/03/17 00:00:00
35714,7143,Silage,10;04,2022/04/24 00:00:00
35715,7143,Silage,9;23,2022/05/30 00:00:00
35716,7144,Silage,7;17,2021/05/25 00:00:00
35717,7144,Maize,6;49,2022/03/31 00:00:00
35718,7144,Maize,11;31,2021/03/29 00:00:00
35719,7144,Silage,14;32,2022/03/01 00:00:00
35720,7144,Maize,7;99,2021/08/17 00:00:00
35721,7145,Lucerne,9;00,2023/09/15 00:00:00
35722,7145,Silage,10;78,2024/01/10 00:00:00
35723,7145,Silage,7;71,2023/06/25 00:00:00
35724,7145,Silage,9;48,2023/06/18 00:00:00
35725,7145,Grass,5;28,2023/08/19 00:00:00
35726,7146,Grass,6;53,2023/02/21 00:00:00
35727,7146,Maize,10;49,2023/02/20 00:00:00
35728,7146,Lucerne,7;10,2023/02/16 00:00:00
35729,7146,Lucerne,5;88,2023/02/27 00:00:00
35730,7146,Silage,10;99,2023/12/06 00:00:00
35731,7147,Grass,8;20,2022/02/25 00:00:00
35732,7147,Silage,9;30,2021/11/25 00:00:00
35733,7147,Grass,6;26,2023/03/13 00:00:00
35734,7147,Grass,14;25,2023/05/17 00:00:00
35735,7147,Lucerne,9;07,2022/12/11 00:00:00
35736,7148,Silage,10;09,2022/08/25 00:00:00
35737,7148,Maize,7;84,2022/12/16 00:00:00
35738,7148,Silage,14;31,2022/11/28 00:00:00
35739,7148,Grass,6;23,2021/12/04 00:00:00
35740,7148,Grass,10;40,2022/06/14 00:00:00
35741,7149,Silage,5;29,2022/02/23 00:00:00
35742,7149,Maize,7;38,2021/03/13 00:00:00
35743,7149,Grass,13;98,2022/01/07 00:00:00
35744,7149,Silage,14;72,2021/01/07 00:00:00
35745,7149,Silage,11;74,2022/01/24 00:00:00
35746,7150,Grass,14;92,2022/07/06 00:00:00
35747,7150,Silage,9;74,2022/02/13 00:00:00
35748,7150,Maize,13;03,2021/08/27 00:00:00
35749,7150,Lucerne,12;25,2021/10/13 00:00:00
35750,7150,Silage,6;93,2021/08/22 00:00:00
35751,7151,Lucerne,14;31,2022/10/03 00:00:00
35752,7151,Silage,11;36,2023/04/19 00:00:00
35753,7151,Silage,6;99,2022/01/08 00:00:00
35754,7151,Maize,8;10,2022/10/18 00:00:00
35755,7151,Grass,8;99,2022/04/10 00:00:00
35756,7152,Lucerne,5;21,2024/01/14 00:00:00
35757,7152,Grass,13;19,2023/10/26 00:00:00
35758,7152,Silage,12;42,2023/09/13 00:00:00
35759,7152,Lucerne,12;95,2023/12/25 00:00:00
35760,7152,Silage,12;76,2024/06/26 00:00:00
35761,7153,Maize,10;25,2022/01/30 00:00:00
35762,7153,Silage,8;50,2020/12/01 00:00:00
35763,7153,Silage,14;92,2020/11/29 00:00:00
35764,7153,Maize,14;70,2022/03/27 00:00:00
35765,7153,Maize,14;12,2021/02/18 00:00:00
35766,7154,Lucerne,10;94,2024/03/04 00:00:00
35767,7154,Grass,6;14,2024/09/12 00:00:00
35768,7154,Grass,8;73,2024/02/14 00:00:00
35769,7154,Grass,10;29,2023/10/19 00:00:00
35770,7154,Maize,9;46,2024/12/09 00:00:00
35771,7155,Maize,14;18,2024/09/15 00:00:00
35772,7155,Maize,13;34,2025/05/05 00:00:00
35773,7155,Lucerne,12;14,2024/01/20 00:00:00
35774,7155,Silage,8;09,2024/01/07 00:00:00
35775,7155,Grass,9;00,2025/06/15 00:00:00
35776,7156,Silage,12;51,2025/07/26 00:00:00
35777,7156,Lucerne,14;40,2024/06/18 00:00:00
35778,7156,Lucerne,8;54,2025/04/09 00:00:00
35779,7156,Lucerne,11;07,2024/05/18 00:00:00
35780,7156,Silage,6;16,2025/07/20 00:00:00
35781,7157,Lucerne,14;21,2023/06/04 00:00:00
35782,7157,Grass,5;57,2022/07/23 00:00:00
35783,7157,Silage,14;80,2022/08/08 00:00:00
35784,7157,Silage,5;65,2024/01/04 00:00:00
35785,7157,Silage,12;31,2023/11/17 00:00:00
35786,7158,Maize,14;14,2025/06/12 00:00:00
35787,7158,Maize,13;36,2025/02/08 00:00:00
35788,7158,Silage,11;19,2024/08/17 00:00:00
35789,7158,Maize,13;47,2024/09/24 00:00:00
35790,7158,Lucerne,13;45,2024/02/21 00:00:00
35791,7159,Maize,10;74,2021/07/08 00:00:00
35792,7159,Grass,9;20,2021/02/24 00:00:00
35793,7159,Silage,5;21,2021/01/26 00:00:00
35794,7159,Lucerne,14;68,2021/10/27 00:00:00
35795,7159,Lucerne,10;23,2022/01/02 00:00:00
35796,7160,Silage,9;69,2022/11/09 00:00:00
35797,7160,Lucerne,6;35,2022/12/24 00:00:00
35798,7160,Grass,13;06,2022/04/04 00:00:00
35799,7160,Grass,9;93,2022/04/18 00:00:00
35800,7160,Grass,10;58,2022/02/18 00:00:00
35801,7161,Silage,11;11,2023/07/29 00:00:00
35802,7161,Lucerne,12;46,2024/03/13 00:00:00
35803,7161,Silage,6;25,2023/11/18 00:00:00
35804,7161,Silage,6;93,2024/11/25 00:00:00
35805,7161,Maize,12;29,2024/11/09 00:00:00
35806,7162,Grass,11;07,2023/02/02 00:00:00
35807,7162,Maize,8;18,2023/08/02 00:00:00
35808,7162,Lucerne,14;04,2024/03/01 00:00:00
35809,7162,Maize,9;54,2024/04/07 00:00:00
35810,7162,Silage,6;87,2024/07/18 00:00:00
35811,7163,Grass,9;42,2024/11/25 00:00:00
35812,7163,Grass,8;09,2024/09/18 00:00:00
35813,7163,Maize,14;01,2025/06/14 00:00:00
35814,7163,Silage,5;39,2024/09/10 00:00:00
35815,7163,Silage,9;38,2025/09/27 00:00:00
35816,7164,Lucerne,10;49,2024/03/05 00:00:00
35817,7164,Silage,5;35,2025/08/04 00:00:00
35818,7164,Grass,9;10,2024/06/17 00:00:00
35819,7164,Lucerne,10;47,2025/04/12 00:00:00
35820,7164,Silage,8;18,2024/07/20 00:00:00
35821,7165,Maize,14;65,2022/02/01 00:00:00
35822,7165,Silage,8;32,2021/10/04 00:00:00
35823,7165,Silage,9;97,2021/03/06 00:00:00
35824,7165,Maize,8;71,2021/09/05 00:00:00
35825,7165,Silage,7;46,2020/12/06 00:00:00
35826,7166,Grass,11;29,2023/12/04 00:00:00
35827,7166,Lucerne,12;33,2024/09/11 00:00:00
35828,7166,Maize,14;05,2023/05/18 00:00:00
35829,7166,Grass,13;81,2023/03/02 00:00:00
35830,7166,Grass,8;02,2024/06/11 00:00:00
35831,7167,Maize,7;11,2022/11/07 00:00:00
35832,7167,Silage,11;62,2021/12/17 00:00:00
35833,7167,Silage,14;29,2022/01/07 00:00:00
35834,7167,Grass,8;70,2021/12/03 00:00:00
35835,7167,Maize,14;02,2022/12/29 00:00:00
35836,7168,Grass,13;86,2022/08/19 00:00:00
35837,7168,Lucerne,12;97,2023/12/14 00:00:00
35838,7168,Grass,11;57,2023/05/15 00:00:00
35839,7168,Silage,5;31,2022/06/13 00:00:00
35840,7168,Lucerne,8;42,2023/02/18 00:00:00
35841,7169,Maize,7;07,2021/01/19 00:00:00
35842,7169,Maize,13;60,2020/12/28 00:00:00
35843,7169,Grass,13;34,2021/09/25 00:00:00
35844,7169,Grass,11;28,2021/12/09 00:00:00
35845,7169,Silage,10;77,2021/05/06 00:00:00
35846,7170,Lucerne,5;34,2021/04/15 00:00:00
35847,7170,Silage,13;62,2023/01/10 00:00:00
35848,7170,Lucerne,7;63,2022/03/03 00:00:00
35849,7170,Lucerne,9;10,2022/04/03 00:00:00
35850,7170,Lucerne,5;99,2022/05/22 00:00:00
35851,7171,Grass,11;20,2024/03/06 00:00:00
35852,7171,Maize,9;71,2023/06/09 00:00:00
35853,7171,Lucerne,14;99,2023/03/23 00:00:00
35854,7171,Maize,5;56,2023/03/29 00:00:00
35855,7171,Maize,12;55,2023/06/13 00:00:00
35856,7172,Grass,13;82,2023/01/05 00:00:00
35857,7172,Grass,10;34,2024/08/14 00:00:00
35858,7172,Grass,7;98,2023/09/18 00:00:00
35859,7172,Silage,13;52,2024/07/11 00:00:00
35860,7172,Maize,13;14,2023/08/30 00:00:00
35861,7173,Maize,6;27,2024/10/30 00:00:00
35862,7173,Lucerne,6;92,2023/07/22 00:00:00
35863,7173,Grass,12;03,2023/09/23 00:00:00
35864,7173,Grass,14;95,2023/08/09 00:00:00
35865,7173,Lucerne,14;85,2024/12/15 00:00:00
35866,7174,Lucerne,7;86,2022/12/10 00:00:00
35867,7174,Silage,11;26,2022/12/22 00:00:00
35868,7174,Silage,12;73,2023/01/15 00:00:00
35869,7174,Maize,14;57,2022/08/13 00:00:00
35870,7174,Grass,7;00,2023/02/19 00:00:00
35871,7175,Grass,6;68,2023/03/07 00:00:00
35872,7175,Maize,13;96,2024/06/25 00:00:00
35873,7175,Silage,11;28,2023/11/04 00:00:00
35874,7175,Grass,6;04,2023/03/03 00:00:00
35875,7175,Lucerne,5;25,2023/10/19 00:00:00
35876,7176,Lucerne,5;96,2024/04/19 00:00:00
35877,7176,Maize,10;12,2024/09/28 00:00:00
35878,7176,Silage,8;55,2024/01/30 00:00:00
35879,7176,Lucerne,6;34,2024/05/15 00:00:00
35880,7176,Grass,8;19,2024/02/29 00:00:00
35881,7177,Maize,5;07,2023/07/01 00:00:00
35882,7177,Silage,14;80,2024/01/24 00:00:00
35883,7177,Lucerne,8;71,2022/10/09 00:00:00
35884,7177,Lucerne,11;27,2023/10/08 00:00:00
35885,7177,Lucerne,6;73,2023/07/12 00:00:00
35886,7178,Silage,9;99,2023/03/19 00:00:00
35887,7178,Grass,11;73,2023/05/29 00:00:00
35888,7178,Grass,9;33,2023/02/07 00:00:00
35889,7178,Grass,12;83,2023/04/29 00:00:00
35890,7178,Lucerne,11;68,2023/03/27 00:00:00
35891,7179,Maize,6;45,2024/05/06 00:00:00
35892,7179,Silage,9;77,2023/12/22 00:00:00
35893,7179,Maize,9;88,2023/11/18 00:00:00
35894,7179,Maize,6;10,2025/01/27 00:00:00
35895,7179,Grass,12;96,2025/05/09 00:00:00
35896,7180,Lucerne,9;91,2024/05/01 00:00:00
35897,7180,Maize,10;74,2025/02/16 00:00:00
35898,7180,Maize,6;45,2025/02/23 00:00:00
35899,7180,Silage,11;76,2025/01/08 00:00:00
35900,7180,Lucerne,9;34,2024/05/11 00:00:00
35901,7181,Grass,13;55,2022/10/05 00:00:00
35902,7181,Silage,8;02,2022/05/17 00:00:00
35903,7181,Silage,11;16,2022/10/01 00:00:00
35904,7181,Silage,11;74,2021/07/20 00:00:00
35905,7181,Maize,8;15,2022/07/08 00:00:00
35906,7182,Grass,12;85,2024/10/14 00:00:00
35907,7182,Lucerne,6;45,2024/03/07 00:00:00
35908,7182,Maize,8;29,2023/11/02 00:00:00
35909,7182,Grass,14;70,2023/09/03 00:00:00
35910,7182,Maize,14;54,2025/01/27 00:00:00
35911,7183,Maize,13;58,2023/11/27 00:00:00
35912,7183,Lucerne,11;96,2024/04/04 00:00:00
35913,7183,Grass,13;97,2024/09/04 00:00:00
35914,7183,Silage,10;59,2025/05/05 00:00:00
35915,7183,Silage,7;42,2025/05/21 00:00:00
35916,7184,Maize,14;01,2023/07/04 00:00:00
35917,7184,Grass,7;38,2023/08/12 00:00:00
35918,7184,Lucerne,5;15,2022/07/22 00:00:00
35919,7184,Lucerne,8;83,2022/12/21 00:00:00
35920,7184,Maize,7;00,2022/08/19 00:00:00
35921,7185,Silage,11;85,2024/04/15 00:00:00
35922,7185,Lucerne,14;02,2024/07/23 00:00:00
35923,7185,Lucerne,13;55,2024/03/18 00:00:00
35924,7185,Silage,6;13,2024/09/07 00:00:00
35925,7185,Grass,8;99,2024/02/27 00:00:00
35926,7186,Silage,6;47,2021/03/13 00:00:00
35927,7186,Grass,10;05,2021/03/02 00:00:00
35928,7186,Grass,10;80,2022/04/20 00:00:00
35929,7186,Lucerne,10;85,2022/07/10 00:00:00
35930,7186,Lucerne,14;44,2021/08/05 00:00:00
35931,7187,Maize,9;14,2021/08/31 00:00:00
35932,7187,Grass,14;22,2021/12/23 00:00:00
35933,7187,Grass,10;89,2021/01/16 00:00:00
35934,7187,Grass,11;65,2020/07/11 00:00:00
35935,7187,Grass,12;76,2020/08/30 00:00:00
35936,7188,Grass,12;96,2023/03/13 00:00:00
35937,7188,Maize,9;88,2022/07/12 00:00:00
35938,7188,Silage,9;13,2023/05/02 00:00:00
35939,7188,Silage,8;11,2022/04/20 00:00:00
35940,7188,Lucerne,14;86,2022/09/02 00:00:00
35941,7189,Lucerne,6;92,2025/04/04 00:00:00
35942,7189,Silage,10;79,2024/11/20 00:00:00
35943,7189,Grass,14;80,2024/07/01 00:00:00
35944,7189,Maize,7;04,2024/08/22 00:00:00
35945,7189,Maize,6;11,2025/02/18 00:00:00
35946,7190,Grass,14;60,2023/03/09 00:00:00
35947,7190,Maize,14;08,2023/02/27 00:00:00
35948,7190,Grass,5;64,2022/07/30 00:00:00
35949,7190,Grass,7;90,2021/10/11 00:00:00
35950,7190,Grass,14;00,2022/11/06 00:00:00
35951,7191,Lucerne,7;67,2022/03/28 00:00:00
35952,7191,Grass,6;11,2022/01/05 00:00:00
35953,7191,Grass,14;06,2021/07/11 00:00:00
35954,7191,Silage,13;10,2022/08/12 00:00:00
35955,7191,Grass,14;90,2021/09/05 00:00:00
35956,7192,Maize,11;93,2023/04/19 00:00:00
35957,7192,Lucerne,7;39,2023/05/20 00:00:00
35958,7192,Silage,8;55,2022/11/26 00:00:00
35959,7192,Maize,12;45,2022/12/28 00:00:00
35960,7192,Silage,7;27,2023/04/10 00:00:00
35961,7193,Maize,6;90,2021/02/22 00:00:00
35962,7193,Lucerne,14;42,2022/08/25 00:00:00
35963,7193,Lucerne,12;22,2021/01/02 00:00:00
35964,7193,Silage,13;87,2021/02/05 00:00:00
35965,7193,Maize,6;65,2021/03/06 00:00:00
35966,7194,Lucerne,5;90,2022/06/08 00:00:00
35967,7194,Grass,9;01,2023/05/08 00:00:00
35968,7194,Maize,6;46,2023/06/18 00:00:00
35969,7194,Silage,9;69,2023/11/26 00:00:00
35970,7194,Maize,9;96,2022/12/12 00:00:00
35971,7195,Silage,11;81,2023/09/27 00:00:00
35972,7195,Lucerne,12;28,2023/08/20 00:00:00
35973,7195,Maize,7;72,2022/08/19 00:00:00
35974,7195,Silage,12;21,2024/04/01 00:00:00
35975,7195,Silage,9;90,2023/03/02 00:00:00
35976,7196,Silage,11;93,2022/05/05 00:00:00
35977,7196,Lucerne,10;55,2023/02/27 00:00:00
35978,7196,Grass,7;81,2023/06/16 00:00:00
35979,7196,Maize,14;99,2022/02/01 00:00:00
35980,7196,Silage,11;06,2022/11/02 00:00:00
35981,7197,Grass,9;32,2023/01/13 00:00:00
35982,7197,Maize,5;20,2022/12/31 00:00:00
35983,7197,Silage,12;00,2023/05/29 00:00:00
35984,7197,Silage,7;36,2024/01/27 00:00:00
35985,7197,Grass,13;28,2023/10/31 00:00:00
35986,7198,Maize,8;97,2022/04/28 00:00:00
35987,7198,Silage,14;62,2022/07/15 00:00:00
35988,7198,Maize,10;45,2022/10/27 00:00:00
35989,7198,Maize,7;91,2021/11/16 00:00:00
35990,7198,Lucerne,7;15,2022/06/14 00:00:00
35991,7199,Maize,8;17,2024/12/07 00:00:00
35992,7199,Maize,8;20,2024/04/10 00:00:00
35993,7199,Maize,11;67,2024/08/04 00:00:00
35994,7199,Grass,14;24,2025/07/05 00:00:00
35995,7199,Lucerne,10;00,2024/04/30 00:00:00
35996,7200,Lucerne,5;29,2021/05/01 00:00:00
35997,7200,Grass,5;68,2021/08/04 00:00:00
35998,7200,Silage,6;10,2021/08/31 00:00:00
35999,7200,Maize,8;03,2022/02/02 00:00:00
36000,7200,Silage,14;24,2021/10/24 00:00:00
36001,7201,Lucerne,10;20,2022/11/22 00:00:00
