LivestockID,FarmerID,TagNumber,Species,Breed,BirthDate,RegistrationDate
8845,885,TAG-885-5,Cattle,Nguni,2020/06/20 00:00:00,2020/08/20 00:00:00
8846,885,TAG-885-6,Goat,Bonsmara,2022/01/25 00:00:00,2022/03/25 00:00:00
8847,885,TAG-885-7,Cattle,Nguni,2023/12/27 00:00:00,2024/02/27 00:00:00
8848,885,TAG-885-8,Sheep,Nguni,2020/03/16 00:00:00,2020/05/16 00:00:00
8849,885,TAG-885-9,Cattle,Boer Goat,2020/06/22 00:00:00,2020/08/22 00:00:00
8850,885,TAG-885-10,Goat,Merino,2020/07/16 00:00:00,2020/09/16 00:00:00
8851,886,TAG-886-1,Sheep,Dorper,2020/01/10 00:00:00,2020/03/10 00:00:00
8852,886,TAG-886-2,Cattle,Nguni,2020/05/26 00:00:00,2020/07/26 00:00:00
8853,886,TAG-886-3,Cattle,Dorper,2022/04/01 00:00:00,2022/06/01 00:00:00
8854,886,TAG-886-4,Goat,Boer Goat,2020/07/05 00:00:00,2020/09/05 00:00:00
8855,886,TAG-886-5,Cattle,Bonsmara,2020/12/06 00:00:00,2021/02/06 00:00:00
8856,886,TAG-886-6,Sheep,Nguni,2022/08/14 00:00:00,2022/10/14 00:00:00
8857,886,TAG-886-7,Cattle,Merino,2020/06/16 00:00:00,2020/08/16 00:00:00
8858,886,TAG-886-8,Cattle,Nguni,2023/08/05 00:00:00,2023/10/05 00:00:00
8859,886,TAG-886-9,Sheep,Merino,2023/04/11 00:00:00,2023/06/11 00:00:00
8860,886,TAG-886-10,Cattle,Boer Goat,2023/06/21 00:00:00,2023/08/21 00:00:00
8861,887,TAG-887-1,Cattle,Boer Goat,2021/05/07 00:00:00,2021/07/07 00:00:00
8862,887,TAG-887-2,Cattle,Boer Goat,2020/11/05 00:00:00,2021/01/05 00:00:00
8863,887,TAG-887-3,Cattle,Dorper,2021/11/07 00:00:00,2022/01/07 00:00:00
8864,887,TAG-887-4,Goat,Nguni,2020/09/27 00:00:00,2020/11/27 00:00:00
8865,887,TAG-887-5,Cattle,Merino,2021/05/26 00:00:00,2021/07/26 00:00:00
8866,887,TAG-887-6,Sheep,Dorper,2023/08/11 00:00:00,2023/10/11 00:00:00
8867,887,TAG-887-7,Goat,Merino,2021/11/06 00:00:00,2022/01/06 00:00:00
8868,887,TAG-887-8,Sheep,Merino,2022/03/15 00:00:00,2022/05/15 00:00:00
8869,887,TAG-887-9,Sheep,Bonsmara,2023/06/01 00:00:00,2023/08/01 00:00:00
8870,887,TAG-887-10,Sheep,Boer Goat,2023/01/08 00:00:00,2023/03/08 00:00:00
8871,888,TAG-888-1,Cattle,Bonsmara,2020/06/08 00:00:00,2020/08/08 00:00:00
8872,888,TAG-888-2,Goat,Boer Goat,2020/06/27 00:00:00,2020/08/27 00:00:00
8873,888,TAG-888-3,Goat,Nguni,2021/07/12 00:00:00,2021/09/12 00:00:00
8874,888,TAG-888-4,Goat,Boer Goat,2022/08/21 00:00:00,2022/10/21 00:00:00
8875,888,TAG-888-5,Sheep,Nguni,2023/03/07 00:00:00,2023/05/07 00:00:00
8876,888,TAG-888-6,Goat,Merino,2020/05/01 00:00:00,2020/07/01 00:00:00
8877,888,TAG-888-7,Goat,Bonsmara,2023/04/15 00:00:00,2023/06/15 00:00:00
8878,888,TAG-888-8,Sheep,Merino,2023/08/25 00:00:00,2023/10/25 00:00:00
8879,888,TAG-888-9,Goat,Nguni,2021/03/26 00:00:00,2021/05/26 00:00:00
8880,888,TAG-888-10,Sheep,Nguni,2021/01/19 00:00:00,2021/03/19 00:00:00
8881,889,TAG-889-1,Goat,Merino,2021/04/18 00:00:00,2021/06/18 00:00:00
8882,889,TAG-889-2,Cattle,Bonsmara,2023/03/10 00:00:00,2023/05/10 00:00:00
8883,889,TAG-889-3,Cattle,Merino,2022/06/11 00:00:00,2022/08/11 00:00:00
8884,889,TAG-889-4,Sheep,Nguni,2020/12/01 00:00:00,2021/02/01 00:00:00
8885,889,TAG-889-5,Cattle,Dorper,2023/09/03 00:00:00,2023/11/03 00:00:00
8886,889,TAG-889-6,Sheep,Bonsmara,2022/04/24 00:00:00,2022/06/24 00:00:00
8887,889,TAG-889-7,Goat,Nguni,2023/09/04 00:00:00,2023/11/04 00:00:00
8888,889,TAG-889-8,Sheep,Bonsmara,2022/09/26 00:00:00,2022/11/26 00:00:00
8889,889,TAG-889-9,Sheep,Bonsmara,2022/04/21 00:00:00,2022/06/21 00:00:00
8890,889,TAG-889-10,Sheep,Dorper,2023/10/23 00:00:00,2023/12/23 00:00:00
8891,890,TAG-890-1,Sheep,Boer Goat,2021/01/01 00:00:00,2021/03/01 00:00:00
8892,890,TAG-890-2,Goat,Bonsmara,2022/03/14 00:00:00,2022/05/14 00:00:00
8893,890,TAG-890-3,Goat,Bonsmara,2022/05/15 00:00:00,2022/07/15 00:00:00
8894,890,TAG-890-4,Sheep,Dorper,2020/04/01 00:00:00,2020/06/01 00:00:00
8895,890,TAG-890-5,Sheep,Merino,2021/01/02 00:00:00,2021/03/02 00:00:00
8896,890,TAG-890-6,Goat,Nguni,2022/12/05 00:00:00,2023/02/05 00:00:00
8897,890,TAG-890-7,Sheep,Nguni,2023/06/26 00:00:00,2023/08/26 00:00:00
8898,890,TAG-890-8,Cattle,Merino,2023/09/11 00:00:00,2023/11/11 00:00:00
8899,890,TAG-890-9,Cattle,Nguni,2021/03/09 00:00:00,2021/05/09 00:00:00
8900,890,TAG-890-10,Cattle,Bonsmara,2021/09/07 00:00:00,2021/11/07 00:00:00
8901,891,TAG-891-1,Cattle,Merino,2022/10/24 00:00:00,2022/12/24 00:00:00
8902,891,TAG-891-2,Cattle,Bonsmara,2021/12/03 00:00:00,2022/02/03 00:00:00
8903,891,TAG-891-3,Goat,Dorper,2022/01/01 00:00:00,2022/03/01 00:00:00
8904,891,TAG-891-4,Goat,Dorper,2020/05/19 00:00:00,2020/07/19 00:00:00
8905,891,TAG-891-5,Goat,Merino,2021/11/24 00:00:00,2022/01/24 00:00:00
8906,891,TAG-891-6,Sheep,Boer Goat,2021/09/21 00:00:00,2021/11/21 00:00:00
8907,891,TAG-891-7,Sheep,Merino,2023/09/01 00:00:00,2023/11/01 00:00:00
8908,891,TAG-891-8,Cattle,Bonsmara,2020/07/24 00:00:00,2020/09/24 00:00:00
8909,891,TAG-891-9,Goat,Dorper,2020/07/07 00:00:00,2020/09/07 00:00:00
8910,891,TAG-891-10,Goat,Dorper,2021/02/22 00:00:00,2021/04/22 00:00:00
8911,892,TAG-892-1,Cattle,Boer Goat,2023/01/24 00:00:00,2023/03/24 00:00:00
8912,892,TAG-892-2,Goat,Boer Goat,2022/12/11 00:00:00,2023/02/11 00:00:00
8913,892,TAG-892-3,Sheep,Bonsmara,2023/03/10 00:00:00,2023/05/10 00:00:00
8914,892,TAG-892-4,Sheep,Bonsmara,2023/01/04 00:00:00,2023/03/04 00:00:00
8915,892,TAG-892-5,Sheep,Dorper,2022/07/10 00:00:00,2022/09/10 00:00:00
8916,892,TAG-892-6,Goat,Nguni,2023/09/11 00:00:00,2023/11/11 00:00:00
8917,892,TAG-892-7,Sheep,Boer Goat,2020/11/09 00:00:00,2021/01/09 00:00:00
8918,892,TAG-892-8,Goat,Dorper,2023/11/19 00:00:00,2024/01/19 00:00:00
8919,892,TAG-892-9,Cattle,Dorper,2020/03/08 00:00:00,2020/05/08 00:00:00
8920,892,TAG-892-10,Sheep,Dorper,2023/03/10 00:00:00,2023/05/10 00:00:00
8921,893,TAG-893-1,Goat,Boer Goat,2021/01/24 00:00:00,2021/03/24 00:00:00
8922,893,TAG-893-2,Goat,Merino,2021/09/06 00:00:00,2021/11/06 00:00:00
8923,893,TAG-893-3,Goat,Nguni,2023/07/21 00:00:00,2023/09/21 00:00:00
8924,893,TAG-893-4,Goat,Dorper,2023/11/14 00:00:00,2024/01/14 00:00:00
8925,893,TAG-893-5,Cattle,Bonsmara,2020/05/14 00:00:00,2020/07/14 00:00:00
8926,893,TAG-893-6,Sheep,Nguni,2021/03/08 00:00:00,2021/05/08 00:00:00
8927,893,TAG-893-7,Sheep,Dorper,2022/05/16 00:00:00,2022/07/16 00:00:00
8928,893,TAG-893-8,Goat,Dorper,2020/01/19 00:00:00,2020/03/19 00:00:00
8929,893,TAG-893-9,Cattle,Dorper,2020/09/05 00:00:00,2020/11/05 00:00:00
8930,893,TAG-893-10,Sheep,Nguni,2022/06/21 00:00:00,2022/08/21 00:00:00
8931,894,TAG-894-1,Sheep,Dorper,2023/09/22 00:00:00,2023/11/22 00:00:00
8932,894,TAG-894-2,Sheep,Dorper,2023/07/22 00:00:00,2023/09/22 00:00:00
8933,894,TAG-894-3,Goat,Dorper,2020/06/13 00:00:00,2020/08/13 00:00:00
8934,894,TAG-894-4,Sheep,Nguni,2022/12/01 00:00:00,2023/02/01 00:00:00
8935,894,TAG-894-5,Goat,Bonsmara,2023/03/27 00:00:00,2023/05/27 00:00:00
8936,894,TAG-894-6,Cattle,Nguni,2021/03/07 00:00:00,2021/05/07 00:00:00
8937,894,TAG-894-7,Goat,Nguni,2020/06/10 00:00:00,2020/08/10 00:00:00
8938,894,TAG-894-8,Sheep,Dorper,2023/07/18 00:00:00,2023/09/18 00:00:00
8939,894,TAG-894-9,Sheep,Bonsmara,2022/03/20 00:00:00,2022/05/20 00:00:00
8940,894,TAG-894-10,Goat,Boer Goat,2022/03/18 00:00:00,2022/05/18 00:00:00
8941,895,TAG-895-1,Sheep,Boer Goat,2022/06/03 00:00:00,2022/08/03 00:00:00
8942,895,TAG-895-2,Cattle,Merino,2022/09/07 00:00:00,2022/11/07 00:00:00
8943,895,TAG-895-3,Sheep,Dorper,2022/04/19 00:00:00,2022/06/19 00:00:00
8944,895,TAG-895-4,Goat,Dorper,2022/02/22 00:00:00,2022/04/22 00:00:00
8945,895,TAG-895-5,Sheep,Merino,2020/05/04 00:00:00,2020/07/04 00:00:00
8946,895,TAG-895-6,Sheep,Nguni,2022/06/09 00:00:00,2022/08/09 00:00:00
8947,895,TAG-895-7,Sheep,Bonsmara,2020/07/22 00:00:00,2020/09/22 00:00:00
8948,895,TAG-895-8,Goat,Boer Goat,2022/05/13 00:00:00,2022/07/13 00:00:00
8949,895,TAG-895-9,Goat,Nguni,2020/04/12 00:00:00,2020/06/12 00:00:00
8950,895,TAG-895-10,Sheep,Nguni,2020/07/26 00:00:00,2020/09/26 00:00:00
8951,896,TAG-896-1,Goat,Boer Goat,2022/06/06 00:00:00,2022/08/06 00:00:00
8952,896,TAG-896-2,Goat,Bonsmara,2020/04/08 00:00:00,2020/06/08 00:00:00
8953,896,TAG-896-3,Cattle,Boer Goat,2021/06/12 00:00:00,2021/08/12 00:00:00
8954,896,TAG-896-4,Cattle,Boer Goat,2020/06/24 00:00:00,2020/08/24 00:00:00
8955,896,TAG-896-5,Cattle,Dorper,2021/08/10 00:00:00,2021/10/10 00:00:00
8956,896,TAG-896-6,Sheep,Boer Goat,2023/12/22 00:00:00,2024/02/22 00:00:00
8957,896,TAG-896-7,Sheep,Merino,2020/07/13 00:00:00,2020/09/13 00:00:00
8958,896,TAG-896-8,Goat,Merino,2022/04/10 00:00:00,2022/06/10 00:00:00
8959,896,TAG-896-9,Sheep,Nguni,2021/02/03 00:00:00,2021/04/03 00:00:00
8960,896,TAG-896-10,Sheep,Dorper,2022/11/07 00:00:00,2023/01/07 00:00:00
8961,897,TAG-897-1,Goat,Bonsmara,2022/09/23 00:00:00,2022/11/23 00:00:00
8962,897,TAG-897-2,Goat,Merino,2023/01/04 00:00:00,2023/03/04 00:00:00
8963,897,TAG-897-3,Cattle,Bonsmara,2021/06/16 00:00:00,2021/08/16 00:00:00
8964,897,TAG-897-4,Sheep,Bonsmara,2022/12/19 00:00:00,2023/02/19 00:00:00
8965,897,TAG-897-5,Goat,Dorper,2023/02/08 00:00:00,2023/04/08 00:00:00
8966,897,TAG-897-6,Cattle,Nguni,2021/07/16 00:00:00,2021/09/16 00:00:00
8967,897,TAG-897-7,Sheep,Merino,2023/09/24 00:00:00,2023/11/24 00:00:00
8968,897,TAG-897-8,Cattle,Merino,2021/09/22 00:00:00,2021/11/22 00:00:00
8969,897,TAG-897-9,Cattle,Boer Goat,2022/03/21 00:00:00,2022/05/21 00:00:00
8970,897,TAG-897-10,Cattle,Boer Goat,2023/07/02 00:00:00,2023/09/02 00:00:00
8971,898,TAG-898-1,Cattle,Nguni,2022/03/15 00:00:00,2022/05/15 00:00:00
8972,898,TAG-898-2,Sheep,Boer Goat,2022/06/05 00:00:00,2022/08/05 00:00:00
8973,898,TAG-898-3,Goat,Merino,2021/06/04 00:00:00,2021/08/04 00:00:00
8974,898,TAG-898-4,Goat,Boer Goat,2022/08/22 00:00:00,2022/10/22 00:00:00
8975,898,TAG-898-5,Cattle,Nguni,2020/03/17 00:00:00,2020/05/17 00:00:00
8976,898,TAG-898-6,Goat,Nguni,2022/05/02 00:00:00,2022/07/02 00:00:00
8977,898,TAG-898-7,Sheep,Merino,2022/07/12 00:00:00,2022/09/12 00:00:00
8978,898,TAG-898-8,Sheep,Dorper,2022/02/18 00:00:00,2022/04/18 00:00:00
8979,898,TAG-898-9,Sheep,Nguni,2023/07/01 00:00:00,2023/09/01 00:00:00
8980,898,TAG-898-10,Sheep,Bonsmara,2020/01/10 00:00:00,2020/03/10 00:00:00
8981,899,TAG-899-1,Sheep,Boer Goat,2021/09/15 00:00:00,2021/11/15 00:00:00
8982,899,TAG-899-2,Cattle,Boer Goat,2021/08/10 00:00:00,2021/10/10 00:00:00
8983,899,TAG-899-3,Sheep,Bonsmara,2020/05/20 00:00:00,2020/07/20 00:00:00
8984,899,TAG-899-4,Sheep,Dorper,2023/01/12 00:00:00,2023/03/12 00:00:00
8985,899,TAG-899-5,Goat,Boer Goat,2021/12/03 00:00:00,2022/02/03 00:00:00
8986,899,TAG-899-6,Cattle,Nguni,2022/03/25 00:00:00,2022/05/25 00:00:00
8987,899,TAG-899-7,Sheep,Bonsmara,2022/01/11 00:00:00,2022/03/11 00:00:00
8988,899,TAG-899-8,Goat,Nguni,2020/12/13 00:00:00,2021/02/13 00:00:00
8989,899,TAG-899-9,Goat,Bonsmara,2020/10/15 00:00:00,2020/12/15 00:00:00
8990,899,TAG-899-10,Cattle,Boer Goat,2022/10/07 00:00:00,2022/12/07 00:00:00
8991,900,TAG-900-1,Sheep,Nguni,2020/08/13 00:00:00,2020/10/13 00:00:00
8992,900,TAG-900-2,Goat,Bonsmara,2021/08/26 00:00:00,2021/10/26 00:00:00
8993,900,TAG-900-3,Cattle,Bonsmara,2021/09/09 00:00:00,2021/11/09 00:00:00
8994,900,TAG-900-4,Cattle,Bonsmara,2020/12/25 00:00:00,2021/02/25 00:00:00
8995,900,TAG-900-5,Sheep,Bonsmara,2023/08/02 00:00:00,2023/10/02 00:00:00
8996,900,TAG-900-6,Sheep,Bonsmara,2022/06/19 00:00:00,2022/08/19 00:00:00
8997,900,TAG-900-7,Sheep,Dorper,2022/11/24 00:00:00,2023/01/24 00:00:00
8998,900,TAG-900-8,Goat,Merino,2023/07/15 00:00:00,2023/09/15 00:00:00
8999,900,TAG-900-9,Goat,Bonsmara,2021/01/23 00:00:00,2021/03/23 00:00:00
9000,900,TAG-900-10,Goat,Merino,2021/06/13 00:00:00,2021/08/13 00:00:00
9001,901,TAG-901-1,Goat,Merino,2022/11/07 00:00:00,2023/01/07 00:00:00
9002,901,TAG-901-2,Cattle,Merino,2021/08/16 00:00:00,2021/10/16 00:00:00
9003,901,TAG-901-3,Sheep,Nguni,2023/12/04 00:00:00,2024/02/04 00:00:00
9004,901,TAG-901-4,Cattle,Bonsmara,2021/10/17 00:00:00,2021/12/17 00:00:00
9005,901,TAG-901-5,Goat,Boer Goat,2022/05/08 00:00:00,2022/07/08 00:00:00
9006,901,TAG-901-6,Cattle,Boer Goat,2023/10/11 00:00:00,2023/12/11 00:00:00
9007,901,TAG-901-7,Cattle,Nguni,2020/12/02 00:00:00,2021/02/02 00:00:00
9008,901,TAG-901-8,Cattle,Merino,2023/09/13 00:00:00,2023/11/13 00:00:00
9009,901,TAG-901-9,Cattle,Bonsmara,2021/12/12 00:00:00,2022/02/12 00:00:00
9010,901,TAG-901-10,Goat,Boer Goat,2021/11/23 00:00:00,2022/01/23 00:00:00
9011,902,TAG-902-1,Sheep,Dorper,2022/11/11 00:00:00,2023/01/11 00:00:00
9012,902,TAG-902-2,Cattle,Merino,2020/08/20 00:00:00,2020/10/20 00:00:00
9013,902,TAG-902-3,Sheep,Boer Goat,2022/03/11 00:00:00,2022/05/11 00:00:00
9014,902,TAG-902-4,Sheep,Nguni,2023/11/24 00:00:00,2024/01/24 00:00:00
9015,902,TAG-902-5,Goat,Boer Goat,2022/04/08 00:00:00,2022/06/08 00:00:00
9016,902,TAG-902-6,Sheep,Bonsmara,2022/12/04 00:00:00,2023/02/04 00:00:00
9017,902,TAG-902-7,Sheep,Bonsmara,2023/12/21 00:00:00,2024/02/21 00:00:00
9018,902,TAG-902-8,Cattle,Bonsmara,2021/07/05 00:00:00,2021/09/05 00:00:00
9019,902,TAG-902-9,Sheep,Dorper,2020/12/08 00:00:00,2021/02/08 00:00:00
9020,902,TAG-902-10,Sheep,Bonsmara,2020/07/17 00:00:00,2020/09/17 00:00:00
9021,903,TAG-903-1,Goat,Merino,2022/01/25 00:00:00,2022/03/25 00:00:00
9022,903,TAG-903-2,Goat,Boer Goat,2021/08/24 00:00:00,2021/10/24 00:00:00
9023,903,TAG-903-3,Goat,Bonsmara,2021/07/22 00:00:00,2021/09/22 00:00:00
9024,903,TAG-903-4,Cattle,Dorper,2022/06/13 00:00:00,2022/08/13 00:00:00
9025,903,TAG-903-5,Cattle,Dorper,2021/09/16 00:00:00,2021/11/16 00:00:00
9026,903,TAG-903-6,Goat,Boer Goat,2023/01/14 00:00:00,2023/03/14 00:00:00
9027,903,TAG-903-7,Cattle,Nguni,2020/05/09 00:00:00,2020/07/09 00:00:00
9028,903,TAG-903-8,Goat,Merino,2023/01/09 00:00:00,2023/03/09 00:00:00
9029,903,TAG-903-9,Cattle,Merino,2023/09/18 00:00:00,2023/11/18 00:00:00
9030,903,TAG-903-10,Cattle,Boer Goat,2022/03/24 00:00:00,2022/05/24 00:00:00
9031,904,TAG-904-1,Sheep,Boer Goat,2023/02/15 00:00:00,2023/04/15 00:00:00
9032,904,TAG-904-2,Goat,Bonsmara,2023/06/21 00:00:00,2023/08/21 00:00:00
9033,904,TAG-904-3,Cattle,Boer Goat,2020/01/07 00:00:00,2020/03/07 00:00:00
9034,904,TAG-904-4,Cattle,Bonsmara,2023/03/15 00:00:00,2023/05/15 00:00:00
9035,904,TAG-904-5,Goat,Boer Goat,2022/02/01 00:00:00,2022/04/01 00:00:00
9036,904,TAG-904-6,Goat,Boer Goat,2022/02/15 00:00:00,2022/04/15 00:00:00
9037,904,TAG-904-7,Goat,Merino,2022/03/10 00:00:00,2022/05/10 00:00:00
9038,904,TAG-904-8,Sheep,Boer Goat,2023/11/13 00:00:00,2024/01/13 00:00:00
9039,904,TAG-904-9,Sheep,Boer Goat,2021/04/24 00:00:00,2021/06/24 00:00:00
9040,904,TAG-904-10,Sheep,Bonsmara,2022/06/10 00:00:00,2022/08/10 00:00:00
9041,905,TAG-905-1,Goat,Merino,2021/08/17 00:00:00,2021/10/17 00:00:00
9042,905,TAG-905-2,Goat,Bonsmara,2022/02/26 00:00:00,2022/04/26 00:00:00
9043,905,TAG-905-3,Cattle,Nguni,2022/11/04 00:00:00,2023/01/04 00:00:00
9044,905,TAG-905-4,Sheep,Boer Goat,2020/09/23 00:00:00,2020/11/23 00:00:00
9045,905,TAG-905-5,Sheep,Nguni,2020/09/16 00:00:00,2020/11/16 00:00:00
9046,905,TAG-905-6,Goat,Merino,2021/04/10 00:00:00,2021/06/10 00:00:00
9047,905,TAG-905-7,Sheep,Dorper,2020/10/21 00:00:00,2020/12/21 00:00:00
9048,905,TAG-905-8,Sheep,Bonsmara,2023/07/24 00:00:00,2023/09/24 00:00:00
9049,905,TAG-905-9,Goat,Merino,2023/11/22 00:00:00,2024/01/22 00:00:00
9050,905,TAG-905-10,Goat,Nguni,2022/02/19 00:00:00,2022/04/19 00:00:00
9051,906,TAG-906-1,Goat,Bonsmara,2023/08/13 00:00:00,2023/10/13 00:00:00
9052,906,TAG-906-2,Cattle,Nguni,2023/01/19 00:00:00,2023/03/19 00:00:00
9053,906,TAG-906-3,Cattle,Boer Goat,2021/09/17 00:00:00,2021/11/17 00:00:00
9054,906,TAG-906-4,Goat,Nguni,2023/02/05 00:00:00,2023/04/05 00:00:00
9055,906,TAG-906-5,Cattle,Merino,2021/11/01 00:00:00,2022/01/01 00:00:00
9056,906,TAG-906-6,Cattle,Bonsmara,2020/12/07 00:00:00,2021/02/07 00:00:00
9057,906,TAG-906-7,Cattle,Merino,2021/07/22 00:00:00,2021/09/22 00:00:00
9058,906,TAG-906-8,Cattle,Nguni,2022/04/07 00:00:00,2022/06/07 00:00:00
9059,906,TAG-906-9,Sheep,Boer Goat,2023/11/16 00:00:00,2024/01/16 00:00:00
9060,906,TAG-906-10,Sheep,Bonsmara,2020/04/19 00:00:00,2020/06/19 00:00:00
9061,907,TAG-907-1,Goat,Bonsmara,2021/12/10 00:00:00,2022/02/10 00:00:00
9062,907,TAG-907-2,Cattle,Merino,2020/08/11 00:00:00,2020/10/11 00:00:00
9063,907,TAG-907-3,Sheep,Dorper,2023/10/10 00:00:00,2023/12/10 00:00:00
9064,907,TAG-907-4,Goat,Bonsmara,2023/12/13 00:00:00,2024/02/13 00:00:00
9065,907,TAG-907-5,Cattle,Boer Goat,2022/12/24 00:00:00,2023/02/24 00:00:00
9066,907,TAG-907-6,Sheep,Boer Goat,2022/04/09 00:00:00,2022/06/09 00:00:00
9067,907,TAG-907-7,Sheep,Boer Goat,2023/03/08 00:00:00,2023/05/08 00:00:00
9068,907,TAG-907-8,Goat,Merino,2021/03/13 00:00:00,2021/05/13 00:00:00
9069,907,TAG-907-9,Sheep,Boer Goat,2020/11/03 00:00:00,2021/01/03 00:00:00
9070,907,TAG-907-10,Sheep,Merino,2020/07/24 00:00:00,2020/09/24 00:00:00
9071,908,TAG-908-1,Cattle,Dorper,2020/10/03 00:00:00,2020/12/03 00:00:00
9072,908,TAG-908-2,Cattle,Nguni,2021/02/02 00:00:00,2021/04/02 00:00:00
9073,908,TAG-908-3,Sheep,Bonsmara,2023/04/19 00:00:00,2023/06/19 00:00:00
9074,908,TAG-908-4,Goat,Merino,2022/07/18 00:00:00,2022/09/18 00:00:00
9075,908,TAG-908-5,Cattle,Bonsmara,2022/06/02 00:00:00,2022/08/02 00:00:00
9076,908,TAG-908-6,Cattle,Boer Goat,2023/10/02 00:00:00,2023/12/02 00:00:00
9077,908,TAG-908-7,Cattle,Nguni,2020/05/15 00:00:00,2020/07/15 00:00:00
9078,908,TAG-908-8,Sheep,Bonsmara,2020/02/02 00:00:00,2020/04/02 00:00:00
9079,908,TAG-908-9,Cattle,Bonsmara,2020/03/12 00:00:00,2020/05/12 00:00:00
9080,908,TAG-908-10,Cattle,Bonsmara,2023/03/08 00:00:00,2023/05/08 00:00:00
9081,909,TAG-909-1,Cattle,Dorper,2022/11/11 00:00:00,2023/01/11 00:00:00
9082,909,TAG-909-2,Goat,Nguni,2022/10/01 00:00:00,2022/12/01 00:00:00
9083,909,TAG-909-3,Sheep,Nguni,2022/01/26 00:00:00,2022/03/26 00:00:00
9084,909,TAG-909-4,Sheep,Bonsmara,2021/09/15 00:00:00,2021/11/15 00:00:00
9085,909,TAG-909-5,Sheep,Boer Goat,2021/06/23 00:00:00,2021/08/23 00:00:00
9086,909,TAG-909-6,Goat,Dorper,2021/01/22 00:00:00,2021/03/22 00:00:00
9087,909,TAG-909-7,Goat,Bonsmara,2022/07/25 00:00:00,2022/09/25 00:00:00
9088,909,TAG-909-8,Cattle,Boer Goat,2020/01/09 00:00:00,2020/03/09 00:00:00
9089,909,TAG-909-9,Sheep,Nguni,2021/02/15 00:00:00,2021/04/15 00:00:00
9090,909,TAG-909-10,Cattle,Boer Goat,2020/03/19 00:00:00,2020/05/19 00:00:00
9091,910,TAG-910-1,Goat,Nguni,2020/09/15 00:00:00,2020/11/15 00:00:00
9092,910,TAG-910-2,Sheep,Merino,2020/02/18 00:00:00,2020/04/18 00:00:00
9093,910,TAG-910-3,Goat,Merino,2022/12/17 00:00:00,2023/02/17 00:00:00
9094,910,TAG-910-4,Cattle,Nguni,2020/02/14 00:00:00,2020/04/14 00:00:00
9095,910,TAG-910-5,Goat,Boer Goat,2021/05/08 00:00:00,2021/07/08 00:00:00
9096,910,TAG-910-6,Sheep,Boer Goat,2021/12/04 00:00:00,2022/02/04 00:00:00
9097,910,TAG-910-7,Cattle,Dorper,2020/05/19 00:00:00,2020/07/19 00:00:00
9098,910,TAG-910-8,Cattle,Bonsmara,2023/01/11 00:00:00,2023/03/11 00:00:00
9099,910,TAG-910-9,Sheep,Bonsmara,2020/05/14 00:00:00,2020/07/14 00:00:00
9100,910,TAG-910-10,Cattle,Dorper,2021/07/27 00:00:00,2021/09/27 00:00:00
9101,911,TAG-911-1,Cattle,Dorper,2020/09/18 00:00:00,2020/11/18 00:00:00
9102,911,TAG-911-2,Cattle,Dorper,2022/05/05 00:00:00,2022/07/05 00:00:00
9103,911,TAG-911-3,Goat,Boer Goat,2020/12/26 00:00:00,2021/02/26 00:00:00
9104,911,TAG-911-4,Sheep,Bonsmara,2021/04/14 00:00:00,2021/06/14 00:00:00
9105,911,TAG-911-5,Cattle,Dorper,2020/10/06 00:00:00,2020/12/06 00:00:00
9106,911,TAG-911-6,Sheep,Nguni,2023/11/14 00:00:00,2024/01/14 00:00:00
9107,911,TAG-911-7,Sheep,Nguni,2023/12/26 00:00:00,2024/02/26 00:00:00
9108,911,TAG-911-8,Cattle,Boer Goat,2021/09/16 00:00:00,2021/11/16 00:00:00
9109,911,TAG-911-9,Goat,Merino,2022/11/06 00:00:00,2023/01/06 00:00:00
9110,911,TAG-911-10,Goat,Boer Goat,2020/06/25 00:00:00,2020/08/25 00:00:00
9111,912,TAG-912-1,Goat,Dorper,2023/01/08 00:00:00,2023/03/08 00:00:00
9112,912,TAG-912-2,Cattle,Dorper,2021/07/10 00:00:00,2021/09/10 00:00:00
9113,912,TAG-912-3,Cattle,Nguni,2023/11/13 00:00:00,2024/01/13 00:00:00
9114,912,TAG-912-4,Goat,Bonsmara,2020/01/05 00:00:00,2020/03/05 00:00:00
9115,912,TAG-912-5,Goat,Nguni,2022/09/09 00:00:00,2022/11/09 00:00:00
9116,912,TAG-912-6,Sheep,Dorper,2020/07/20 00:00:00,2020/09/20 00:00:00
9117,912,TAG-912-7,Goat,Nguni,2022/12/25 00:00:00,2023/02/25 00:00:00
9118,912,TAG-912-8,Sheep,Dorper,2023/09/10 00:00:00,2023/11/10 00:00:00
9119,912,TAG-912-9,Cattle,Merino,2023/04/14 00:00:00,2023/06/14 00:00:00
9120,912,TAG-912-10,Goat,Merino,2022/06/03 00:00:00,2022/08/03 00:00:00
9121,913,TAG-913-1,Sheep,Bonsmara,2020/04/13 00:00:00,2020/06/13 00:00:00
9122,913,TAG-913-2,Goat,Bonsmara,2021/09/23 00:00:00,2021/11/23 00:00:00
9123,913,TAG-913-3,Cattle,Merino,2022/10/18 00:00:00,2022/12/18 00:00:00
9124,913,TAG-913-4,Cattle,Boer Goat,2023/12/03 00:00:00,2024/02/03 00:00:00
9125,913,TAG-913-5,Goat,Dorper,2022/09/09 00:00:00,2022/11/09 00:00:00
9126,913,TAG-913-6,Sheep,Merino,2021/03/04 00:00:00,2021/05/04 00:00:00
