PestTreatmentID,CropID,TreatmentDate,PestDetected,ChemicalUsed,Dosage
4523,9022,2023/06/14 00:00:00,Weevils,Insecticide Z,16ml per litre
4524,9024,2024/01/26 00:00:00,Weevils,Insecticide Z,15ml per litre
4525,9025,2023/10/07 00:00:00,Armyworm,Pesticide A,15ml per litre
4526,9027,2024/06/27 00:00:00,Cutworms,Insecticide Z,19ml per litre
4527,9028,2025/02/13 00:00:00,Cutworms,Neem Oil,14ml per litre
4528,9029,2024/03/15 00:00:00,Armyworm,Pesticide A,7ml per litre
4529,9030,2024/05/12 00:00:00,Weevils,Pesticide A,10ml per litre
4530,9032,2024/04/02 00:00:00,Cutworms,Pesticide B,16ml per litre
4531,9039,2023/04/03 00:00:00,Aphids,Insecticide Z,9ml per litre
4532,9041,2023/03/27 00:00:00,Weevils,Pesticide B,7ml per litre
4533,9042,2024/08/26 00:00:00,Aphids,Neem Oil,16ml per litre
4534,9043,2023/12/02 00:00:00,Weevils,Pesticide B,5ml per litre
4535,9048,2023/02/07 00:00:00,Aphids,Neem Oil,14ml per litre
4536,9049,2024/01/19 00:00:00,Aphids,Pesticide A,5ml per litre
4537,9050,2023/08/02 00:00:00,Armyworm,Pesticide B,6ml per litre
4538,9054,2024/07/24 00:00:00,Aphids,Pesticide B,8ml per litre
4539,9056,2024/09/07 00:00:00,Cutworms,Pesticide B,18ml per litre
4540,9061,2023/05/31 00:00:00,Weevils,Pesticide B,7ml per litre
4541,9063,2024/07/27 00:00:00,Armyworm,Pesticide A,7ml per litre
4542,9064,2023/03/26 00:00:00,Aphids,Insecticide Z,14ml per litre
4543,9066,2023/03/21 00:00:00,Cutworms,Pesticide B,6ml per litre
4544,9067,2024/10/25 00:00:00,Weevils,Insecticide Z,18ml per litre
4545,9068,2023/04/20 00:00:00,Armyworm,Insecticide Z,13ml per litre
4546,9069,2023/07/16 00:00:00,Cutworms,Insecticide Z,8ml per litre
4547,9070,2024/07/05 00:00:00,Aphids,Insecticide Z,19ml per litre
4548,9071,2023/10/03 00:00:00,Aphids,Neem Oil,5ml per litre
4549,9073,2024/09/27 00:00:00,Weevils,Neem Oil,13ml per litre
4550,9074,2023/12/28 00:00:00,Cutworms,Insecticide Z,18ml per litre
4551,9082,2024/02/22 00:00:00,Cutworms,Pesticide B,6ml per litre
4552,9086,2023/12/23 00:00:00,Armyworm,Pesticide B,11ml per litre
4553,9087,2024/12/15 00:00:00,Weevils,Pesticide B,6ml per litre
4554,9088,2023/02/28 00:00:00,Aphids,Pesticide A,19ml per litre
4555,9089,2023/11/28 00:00:00,Weevils,Pesticide B,12ml per litre
4556,9090,2023/04/01 00:00:00,Weevils,Neem Oil,15ml per litre
4557,9091,2023/07/08 00:00:00,Armyworm,Pesticide B,5ml per litre
4558,9092,2023/11/06 00:00:00,Cutworms,Pesticide A,16ml per litre
4559,9093,2024/04/04 00:00:00,Aphids,Neem Oil,19ml per litre
4560,9096,2024/11/21 00:00:00,Cutworms,Neem Oil,6ml per litre
4561,9097,2023/08/01 00:00:00,Aphids,Pesticide B,8ml per litre
4562,9099,2024/10/11 00:00:00,Aphids,Insecticide Z,15ml per litre
4563,9100,2024/06/20 00:00:00,Armyworm,Pesticide A,10ml per litre
4564,9103,2023/04/21 00:00:00,Aphids,Pesticide A,7ml per litre
4565,9105,2023/04/04 00:00:00,Armyworm,Pesticide B,12ml per litre
4566,9106,2023/08/08 00:00:00,Aphids,Pesticide A,14ml per litre
4567,9107,2024/10/15 00:00:00,Armyworm,Insecticide Z,11ml per litre
4568,9109,2024/10/20 00:00:00,Cutworms,Insecticide Z,11ml per litre
4569,9110,2024/03/18 00:00:00,Armyworm,Pesticide A,6ml per litre
4570,9111,2024/05/18 00:00:00,Weevils,Neem Oil,5ml per litre
4571,9114,2024/04/12 00:00:00,Weevils,Insecticide Z,8ml per litre
4572,9118,2024/03/04 00:00:00,Aphids,Neem Oil,17ml per litre
4573,9119,2023/11/15 00:00:00,Aphids,Neem Oil,6ml per litre
4574,9121,2025/01/02 00:00:00,Weevils,Pesticide B,11ml per litre
4575,9122,2024/04/12 00:00:00,Armyworm,Pesticide B,11ml per litre
4576,9125,2024/12/11 00:00:00,Aphids,Insecticide Z,12ml per litre
4577,9126,2023/11/29 00:00:00,Cutworms,Neem Oil,11ml per litre
4578,9127,2024/11/06 00:00:00,Aphids,Insecticide Z,17ml per litre
4579,9130,2023/03/13 00:00:00,Armyworm,Neem Oil,12ml per litre
4580,9131,2024/03/08 00:00:00,Cutworms,Insecticide Z,12ml per litre
4581,9132,2024/09/07 00:00:00,Cutworms,Insecticide Z,14ml per litre
4582,9137,2023/06/19 00:00:00,Aphids,Pesticide B,9ml per litre
4583,9139,2024/10/04 00:00:00,Cutworms,Pesticide A,11ml per litre
4584,9140,2023/03/05 00:00:00,Armyworm,Pesticide A,11ml per litre
4585,9141,2024/01/02 00:00:00,Weevils,Pesticide A,14ml per litre
4586,9142,2024/03/31 00:00:00,Cutworms,Pesticide A,9ml per litre
4587,9143,2024/05/24 00:00:00,Armyworm,Pesticide A,10ml per litre
4588,9144,2023/02/14 00:00:00,Cutworms,Pesticide B,5ml per litre
4589,9145,2023/06/14 00:00:00,Aphids,Pesticide A,13ml per litre
4590,9146,2024/10/21 00:00:00,Cutworms,Pesticide B,19ml per litre
4591,9147,2025/01/15 00:00:00,Armyworm,Neem Oil,15ml per litre
4592,9148,2024/10/02 00:00:00,Armyworm,Neem Oil,6ml per litre
4593,9150,2024/03/11 00:00:00,Aphids,Neem Oil,6ml per litre
4594,9151,2024/03/25 00:00:00,Weevils,Pesticide B,6ml per litre
4595,9153,2025/01/06 00:00:00,Weevils,Pesticide A,15ml per litre
4596,9154,2025/01/02 00:00:00,Weevils,Neem Oil,12ml per litre
4597,9160,2023/07/13 00:00:00,Cutworms,Insecticide Z,7ml per litre
4598,9163,2023/02/18 00:00:00,Armyworm,Pesticide A,10ml per litre
4599,9167,2023/10/11 00:00:00,Weevils,Pesticide B,16ml per litre
4600,9169,2023/04/17 00:00:00,Weevils,Pesticide A,16ml per litre
4601,9170,2024/03/23 00:00:00,Cutworms,Pesticide B,11ml per litre
4602,9171,2023/03/03 00:00:00,Cutworms,Insecticide Z,8ml per litre
4603,9173,2024/12/06 00:00:00,Armyworm,Pesticide B,9ml per litre
4604,9174,2024/12/21 00:00:00,Cutworms,Neem Oil,6ml per litre
4605,9175,2024/06/16 00:00:00,Cutworms,Pesticide A,7ml per litre
4606,9177,2023/02/20 00:00:00,Aphids,Neem Oil,15ml per litre
4607,9178,2023/05/04 00:00:00,Armyworm,Insecticide Z,8ml per litre
4608,9179,2023/07/24 00:00:00,Cutworms,Insecticide Z,16ml per litre
4609,9182,2024/07/13 00:00:00,Weevils,Pesticide A,10ml per litre
4610,9183,2023/10/15 00:00:00,Aphids,Pesticide B,14ml per litre
4611,9184,2023/12/27 00:00:00,Aphids,Insecticide Z,9ml per litre
4612,9186,2023/04/23 00:00:00,Cutworms,Neem Oil,12ml per litre
4613,9188,2024/11/14 00:00:00,Weevils,Pesticide B,6ml per litre
4614,9192,2024/10/03 00:00:00,Cutworms,Pesticide A,19ml per litre
4615,9193,2024/09/09 00:00:00,Weevils,Pesticide A,8ml per litre
4616,9195,2023/07/19 00:00:00,Aphids,Neem Oil,14ml per litre
4617,9196,2023/10/09 00:00:00,Armyworm,Insecticide Z,5ml per litre
4618,9199,2023/08/18 00:00:00,Armyworm,Neem Oil,9ml per litre
4619,9201,2024/05/07 00:00:00,Weevils,Neem Oil,9ml per litre
4620,9205,2023/05/09 00:00:00,Cutworms,Insecticide Z,14ml per litre
4621,9206,2023/11/15 00:00:00,Armyworm,Insecticide Z,19ml per litre
4622,9207,2024/03/04 00:00:00,Armyworm,Insecticide Z,16ml per litre
4623,9208,2023/09/28 00:00:00,Aphids,Pesticide B,5ml per litre
4624,9209,2023/09/03 00:00:00,Cutworms,Pesticide A,19ml per litre
4625,9210,2024/10/28 00:00:00,Armyworm,Pesticide B,19ml per litre
4626,9215,2023/05/14 00:00:00,Cutworms,Insecticide Z,10ml per litre
4627,9217,2024/08/15 00:00:00,Cutworms,Pesticide B,17ml per litre
4628,9219,2024/07/31 00:00:00,Aphids,Insecticide Z,5ml per litre
4629,9221,2024/07/10 00:00:00,Armyworm,Pesticide B,9ml per litre
4630,9224,2024/11/02 00:00:00,Weevils,Insecticide Z,19ml per litre
4631,9225,2024/09/01 00:00:00,Cutworms,Insecticide Z,5ml per litre
4632,9228,2024/07/25 00:00:00,Weevils,Pesticide A,11ml per litre
4633,9229,2024/02/21 00:00:00,Armyworm,Neem Oil,18ml per litre
4634,9232,2024/08/17 00:00:00,Weevils,Pesticide B,18ml per litre
4635,9233,2023/03/31 00:00:00,Aphids,Pesticide A,17ml per litre
4636,9234,2024/04/22 00:00:00,Aphids,Pesticide B,15ml per litre
4637,9237,2024/06/14 00:00:00,Aphids,Insecticide Z,16ml per litre
4638,9239,2023/11/08 00:00:00,Armyworm,Pesticide A,10ml per litre
4639,9243,2024/10/22 00:00:00,Cutworms,Pesticide B,19ml per litre
4640,9246,2024/10/27 00:00:00,Cutworms,Pesticide A,18ml per litre
4641,9247,2023/09/03 00:00:00,Weevils,Pesticide A,18ml per litre
4642,9249,2024/02/19 00:00:00,Weevils,Pesticide A,8ml per litre
4643,9251,2025/01/02 00:00:00,Armyworm,Insecticide Z,14ml per litre
4644,9252,2023/09/13 00:00:00,Aphids,Pesticide A,10ml per litre
4645,9253,2023/02/08 00:00:00,Armyworm,Pesticide A,15ml per litre
4646,9255,2024/08/28 00:00:00,Cutworms,Pesticide B,14ml per litre
4647,9256,2024/11/17 00:00:00,Armyworm,Insecticide Z,8ml per litre
4648,9261,2024/01/02 00:00:00,Weevils,Pesticide A,15ml per litre
4649,9263,2023/06/08 00:00:00,Aphids,Pesticide B,15ml per litre
4650,9265,2024/01/11 00:00:00,Cutworms,Neem Oil,14ml per litre
4651,9266,2023/12/01 00:00:00,Armyworm,Pesticide A,15ml per litre
4652,9268,2024/04/11 00:00:00,Weevils,Pesticide B,18ml per litre
4653,9269,2024/05/12 00:00:00,Cutworms,Insecticide Z,15ml per litre
4654,9270,2025/01/27 00:00:00,Cutworms,Pesticide B,8ml per litre
4655,9273,2024/06/28 00:00:00,Weevils,Pesticide B,13ml per litre
4656,9274,2024/05/24 00:00:00,Cutworms,Insecticide Z,8ml per litre
4657,9275,2023/12/02 00:00:00,Cutworms,Insecticide Z,18ml per litre
4658,9277,2024/04/17 00:00:00,Armyworm,Insecticide Z,16ml per litre
4659,9278,2024/12/23 00:00:00,Cutworms,Neem Oil,17ml per litre
4660,9280,2024/03/29 00:00:00,Weevils,Pesticide B,10ml per litre
4661,9283,2023/06/13 00:00:00,Cutworms,Pesticide A,9ml per litre
4662,9285,2023/09/21 00:00:00,Aphids,Neem Oil,16ml per litre
4663,9288,2024/11/17 00:00:00,Cutworms,Pesticide A,10ml per litre
4664,9289,2025/01/08 00:00:00,Cutworms,Neem Oil,7ml per litre
4665,9291,2024/01/09 00:00:00,Aphids,Pesticide A,16ml per litre
4666,9293,2024/02/05 00:00:00,Weevils,Pesticide B,5ml per litre
4667,9296,2023/05/26 00:00:00,Aphids,Pesticide A,19ml per litre
4668,9297,2025/01/21 00:00:00,Weevils,Pesticide B,10ml per litre
4669,9298,2024/04/06 00:00:00,Armyworm,Neem Oil,5ml per litre
4670,9300,2023/07/12 00:00:00,Armyworm,Pesticide B,11ml per litre
4671,9302,2023/10/08 00:00:00,Cutworms,Pesticide A,5ml per litre
4672,9303,2024/12/30 00:00:00,Armyworm,Pesticide A,16ml per litre
4673,9304,2023/12/29 00:00:00,Cutworms,Neem Oil,19ml per litre
4674,9306,2023/08/21 00:00:00,Armyworm,Pesticide B,10ml per litre
4675,9308,2024/08/13 00:00:00,Armyworm,Pesticide B,18ml per litre
4676,9309,2023/12/26 00:00:00,Aphids,Neem Oil,18ml per litre
4677,9310,2024/02/16 00:00:00,Aphids,Insecticide Z,14ml per litre
4678,9311,2023/11/12 00:00:00,Weevils,Neem Oil,18ml per litre
4679,9313,2023/07/04 00:00:00,Aphids,Insecticide Z,9ml per litre
4680,9316,2024/09/29 00:00:00,Weevils,Pesticide A,18ml per litre
4681,9320,2023/09/07 00:00:00,Weevils,Neem Oil,9ml per litre
4682,9321,2024/08/19 00:00:00,Weevils,Pesticide B,12ml per litre
4683,9322,2024/12/28 00:00:00,Weevils,Insecticide Z,17ml per litre
4684,9323,2024/12/27 00:00:00,Armyworm,Insecticide Z,17ml per litre
4685,9324,2023/05/09 00:00:00,Armyworm,Neem Oil,10ml per litre
4686,9325,2024/09/09 00:00:00,Aphids,Insecticide Z,15ml per litre
4687,9329,2023/12/07 00:00:00,Aphids,Pesticide A,18ml per litre
4688,9330,2023/05/07 00:00:00,Weevils,Insecticide Z,15ml per litre
4689,9332,2023/05/07 00:00:00,Cutworms,Neem Oil,16ml per litre
4690,9337,2024/06/22 00:00:00,Armyworm,Pesticide B,9ml per litre
4691,9339,2024/04/26 00:00:00,Weevils,Insecticide Z,14ml per litre
4692,9341,2024/02/07 00:00:00,Aphids,Neem Oil,14ml per litre
4693,9342,2024/08/19 00:00:00,Weevils,Neem Oil,6ml per litre
4694,9343,2024/12/26 00:00:00,Weevils,Insecticide Z,18ml per litre
4695,9345,2023/07/06 00:00:00,Cutworms,Pesticide B,17ml per litre
4696,9346,2023/05/03 00:00:00,Aphids,Insecticide Z,19ml per litre
4697,9347,2024/11/10 00:00:00,Weevils,Insecticide Z,18ml per litre
4698,9348,2023/10/20 00:00:00,Aphids,Pesticide A,16ml per litre
4699,9350,2024/10/12 00:00:00,Weevils,Neem Oil,12ml per litre
4700,9351,2024/12/23 00:00:00,Weevils,Neem Oil,9ml per litre
4701,9354,2024/08/23 00:00:00,Cutworms,Pesticide B,10ml per litre
4702,9356,2024/11/09 00:00:00,Aphids,Insecticide Z,15ml per litre
4703,9357,2023/05/11 00:00:00,Weevils,Neem Oil,7ml per litre
4704,9358,2024/05/19 00:00:00,Cutworms,Neem Oil,6ml per litre
4705,9359,2023/04/25 00:00:00,Aphids,Insecticide Z,15ml per litre
4706,9365,2023/04/18 00:00:00,Aphids,Pesticide B,8ml per litre
4707,9367,2023/03/01 00:00:00,Weevils,Neem Oil,18ml per litre
4708,9370,2024/02/25 00:00:00,Armyworm,Neem Oil,18ml per litre
4709,9374,2024/11/03 00:00:00,Armyworm,Insecticide Z,17ml per litre
4710,9376,2024/07/22 00:00:00,Weevils,Pesticide B,16ml per litre
4711,9377,2024/02/12 00:00:00,Aphids,Neem Oil,6ml per litre
4712,9378,2023/11/24 00:00:00,Weevils,Pesticide A,16ml per litre
4713,9379,2023/01/21 00:00:00,Aphids,Pesticide B,15ml per litre
4714,9380,2023/11/12 00:00:00,Armyworm,Insecticide Z,10ml per litre
4715,9381,2023/05/31 00:00:00,Aphids,Pesticide A,12ml per litre
4716,9382,2024/04/13 00:00:00,Armyworm,Pesticide A,5ml per litre
4717,9384,2023/03/23 00:00:00,Aphids,Neem Oil,15ml per litre
4718,9389,2023/05/27 00:00:00,Aphids,Pesticide B,16ml per litre
4719,9390,2024/10/24 00:00:00,Armyworm,Pesticide A,15ml per litre
4720,9391,2024/06/07 00:00:00,Aphids,Insecticide Z,5ml per litre
4721,9392,2023/08/31 00:00:00,Weevils,Pesticide A,8ml per litre
4722,9393,2024/08/14 00:00:00,Weevils,Pesticide A,15ml per litre
4723,9394,2023/04/15 00:00:00,Aphids,Insecticide Z,19ml per litre
4724,9398,2023/11/17 00:00:00,Aphids,Pesticide A,17ml per litre
4725,9400,2024/09/13 00:00:00,Aphids,Pesticide B,9ml per litre
4726,9402,2024/08/06 00:00:00,Aphids,Pesticide A,6ml per litre
4727,9404,2024/01/18 00:00:00,Weevils,Pesticide A,13ml per litre
4728,9405,2024/03/15 00:00:00,Cutworms,Insecticide Z,15ml per litre
4729,9406,2023/10/24 00:00:00,Aphids,Pesticide B,12ml per litre
4730,9407,2024/08/18 00:00:00,Aphids,Insecticide Z,11ml per litre
4731,9408,2024/06/14 00:00:00,Aphids,Pesticide B,16ml per litre
4732,9409,2024/10/20 00:00:00,Weevils,Insecticide Z,7ml per litre
4733,9410,2023/11/22 00:00:00,Cutworms,Neem Oil,13ml per litre
4734,9411,2023/01/31 00:00:00,Cutworms,Pesticide B,12ml per litre
4735,9416,2023/03/19 00:00:00,Aphids,Insecticide Z,16ml per litre
4736,9417,2024/07/14 00:00:00,Aphids,Pesticide B,14ml per litre
4737,9418,2024/07/17 00:00:00,Armyworm,Pesticide B,9ml per litre
4738,9419,2023/04/30 00:00:00,Armyworm,Insecticide Z,16ml per litre
4739,9420,2024/11/11 00:00:00,Weevils,Neem Oil,18ml per litre
4740,9421,2024/02/26 00:00:00,Cutworms,Insecticide Z,9ml per litre
4741,9425,2024/04/07 00:00:00,Aphids,Pesticide B,15ml per litre
4742,9427,2024/01/30 00:00:00,Cutworms,Neem Oil,6ml per litre
4743,9428,2024/05/10 00:00:00,Armyworm,Insecticide Z,11ml per litre
4744,9431,2023/12/17 00:00:00,Cutworms,Pesticide A,17ml per litre
4745,9432,2024/04/02 00:00:00,Weevils,Pesticide A,8ml per litre
4746,9433,2024/12/18 00:00:00,Weevils,Pesticide A,12ml per litre
4747,9434,2024/03/07 00:00:00,Weevils,Pesticide A,11ml per litre
4748,9435,2023/06/23 00:00:00,Weevils,Insecticide Z,9ml per litre
4749,9437,2024/06/14 00:00:00,Armyworm,Pesticide A,15ml per litre
4750,9439,2024/09/06 00:00:00,Cutworms,Pesticide A,10ml per litre
4751,9440,2024/12/30 00:00:00,Armyworm,Insecticide Z,16ml per litre
4752,9442,2024/07/19 00:00:00,Armyworm,Neem Oil,18ml per litre
4753,9444,2023/06/18 00:00:00,Aphids,Pesticide B,17ml per litre
4754,9445,2023/06/08 00:00:00,Armyworm,Insecticide Z,18ml per litre
4755,9446,2024/12/30 00:00:00,Cutworms,Neem Oil,17ml per litre
4756,9447,2023/10/14 00:00:00,Cutworms,Insecticide Z,11ml per litre
4757,9449,2023/11/11 00:00:00,Weevils,Neem Oil,13ml per litre
4758,9450,2023/01/27 00:00:00,Armyworm,Insecticide Z,18ml per litre
4759,9451,2023/06/27 00:00:00,Cutworms,Neem Oil,6ml per litre
4760,9452,2024/12/08 00:00:00,Cutworms,Pesticide A,9ml per litre
4761,9453,2024/04/17 00:00:00,Weevils,Pesticide B,13ml per litre
4762,9458,2025/01/23 00:00:00,Cutworms,Pesticide B,17ml per litre
4763,9460,2024/03/27 00:00:00,Cutworms,Pesticide B,5ml per litre
4764,9463,2023/12/02 00:00:00,Weevils,Pesticide A,19ml per litre
4765,9465,2023/12/26 00:00:00,Cutworms,Pesticide A,16ml per litre
4766,9468,2023/03/26 00:00:00,Cutworms,Pesticide A,9ml per litre
4767,9469,2024/03/19 00:00:00,Aphids,Pesticide B,8ml per litre
4768,9470,2024/03/27 00:00:00,Weevils,Pesticide B,13ml per litre
4769,9476,2023/11/04 00:00:00,Weevils,Pesticide B,13ml per litre
4770,9481,2024/05/22 00:00:00,Weevils,Pesticide B,9ml per litre
4771,9483,2024/04/06 00:00:00,Cutworms,Pesticide A,9ml per litre
4772,9485,2024/03/11 00:00:00,Cutworms,Insecticide Z,13ml per litre
4773,9487,2024/04/25 00:00:00,Cutworms,Pesticide B,15ml per litre
4774,9488,2023/07/25 00:00:00,Cutworms,Pesticide A,19ml per litre
4775,9490,2024/03/03 00:00:00,Cutworms,Neem Oil,5ml per litre
4776,9492,2023/06/11 00:00:00,Aphids,Neem Oil,7ml per litre
4777,9493,2025/01/15 00:00:00,Weevils,Pesticide B,17ml per litre
4778,9494,2023/08/11 00:00:00,Armyworm,Pesticide A,11ml per litre
4779,9495,2023/07/16 00:00:00,Cutworms,Pesticide B,10ml per litre
4780,9496,2024/09/06 00:00:00,Armyworm,Pesticide A,14ml per litre
4781,9498,2023/11/08 00:00:00,Weevils,Pesticide A,16ml per litre
4782,9499,2023/03/29 00:00:00,Aphids,Pesticide A,19ml per litre
4783,9501,2023/08/05 00:00:00,Armyworm,Pesticide A,12ml per litre
4784,9503,2024/09/11 00:00:00,Weevils,Neem Oil,17ml per litre
4785,9504,2023/05/10 00:00:00,Weevils,Pesticide A,10ml per litre
4786,9505,2024/10/21 00:00:00,Cutworms,Neem Oil,5ml per litre
4787,9506,2023/03/17 00:00:00,Aphids,Pesticide B,17ml per litre
4788,9514,2025/01/26 00:00:00,Aphids,Pesticide A,10ml per litre
4789,9516,2023/05/26 00:00:00,Weevils,Insecticide Z,12ml per litre
4790,9517,2023/03/01 00:00:00,Armyworm,Pesticide A,15ml per litre
4791,9524,2023/03/18 00:00:00,Aphids,Neem Oil,14ml per litre
4792,9526,2024/02/16 00:00:00,Weevils,Pesticide B,17ml per litre
4793,9530,2024/12/02 00:00:00,Armyworm,Neem Oil,7ml per litre
4794,9534,2024/04/03 00:00:00,Cutworms,Pesticide B,5ml per litre
4795,9537,2023/11/06 00:00:00,Cutworms,Pesticide A,8ml per litre
4796,9539,2023/12/02 00:00:00,Cutworms,Neem Oil,11ml per litre
4797,9540,2024/01/29 00:00:00,Aphids,Pesticide A,6ml per litre
4798,9544,2024/08/11 00:00:00,Weevils,Neem Oil,8ml per litre
4799,9548,2024/11/11 00:00:00,Aphids,Pesticide A,5ml per litre
4800,9550,2024/07/29 00:00:00,Aphids,Pesticide A,6ml per litre
4801,9551,2024/08/27 00:00:00,Aphids,Pesticide B,15ml per litre
4802,9553,2023/10/01 00:00:00,Aphids,Pesticide A,11ml per litre
4803,9557,2025/01/12 00:00:00,Armyworm,Pesticide A,13ml per litre
4804,9559,2025/01/18 00:00:00,Cutworms,Insecticide Z,17ml per litre
4805,9560,2023/04/19 00:00:00,Armyworm,Insecticide Z,9ml per litre
4806,9562,2024/04/12 00:00:00,Armyworm,Neem Oil,8ml per litre
4807,9563,2023/12/11 00:00:00,Aphids,Pesticide B,13ml per litre
4808,9568,2023/06/22 00:00:00,Aphids,Pesticide A,12ml per litre
4809,9570,2024/02/18 00:00:00,Weevils,Pesticide A,17ml per litre
4810,9573,2024/07/30 00:00:00,Weevils,Pesticide B,9ml per litre
4811,9574,2024/06/21 00:00:00,Cutworms,Pesticide B,19ml per litre
4812,9575,2024/10/26 00:00:00,Weevils,Insecticide Z,5ml per litre
4813,9577,2024/06/26 00:00:00,Weevils,Pesticide A,11ml per litre
4814,9578,2024/11/05 00:00:00,Armyworm,Pesticide A,9ml per litre
4815,9579,2024/09/05 00:00:00,Aphids,Insecticide Z,6ml per litre
4816,9580,2024/07/15 00:00:00,Cutworms,Neem Oil,19ml per litre
4817,9581,2024/11/15 00:00:00,Weevils,Pesticide A,12ml per litre
4818,9582,2024/10/27 00:00:00,Weevils,Pesticide B,12ml per litre
4819,9583,2024/01/27 00:00:00,Weevils,Neem Oil,7ml per litre
4820,9585,2023/06/24 00:00:00,Cutworms,Neem Oil,9ml per litre
4821,9588,2023/11/26 00:00:00,Cutworms,Pesticide B,9ml per litre
4822,9589,2023/10/27 00:00:00,Cutworms,Pesticide B,8ml per litre
4823,9593,2024/05/27 00:00:00,Cutworms,Neem Oil,9ml per litre
4824,9595,2024/07/27 00:00:00,Cutworms,Pesticide B,12ml per litre
4825,9596,2023/08/09 00:00:00,Cutworms,Insecticide Z,16ml per litre
4826,9597,2024/10/07 00:00:00,Cutworms,Pesticide A,9ml per litre
4827,9598,2023/02/17 00:00:00,Weevils,Neem Oil,9ml per litre
4828,9599,2024/04/23 00:00:00,Weevils,Pesticide A,8ml per litre
4829,9600,2023/12/30 00:00:00,Cutworms,Pesticide B,9ml per litre
4830,9605,2024/06/15 00:00:00,Aphids,Pesticide B,6ml per litre
4831,9606,2023/05/24 00:00:00,Aphids,Pesticide A,19ml per litre
4832,9607,2024/09/05 00:00:00,Armyworm,Pesticide A,6ml per litre
4833,9610,2023/04/22 00:00:00,Weevils,Pesticide A,8ml per litre
4834,9611,2023/11/12 00:00:00,Armyworm,Neem Oil,12ml per litre
4835,9616,2023/07/30 00:00:00,Armyworm,Neem Oil,5ml per litre
4836,9617,2024/03/12 00:00:00,Weevils,Insecticide Z,16ml per litre
4837,9618,2023/11/16 00:00:00,Weevils,Neem Oil,6ml per litre
4838,9620,2023/05/20 00:00:00,Aphids,Insecticide Z,15ml per litre
4839,9626,2023/02/07 00:00:00,Armyworm,Pesticide A,12ml per litre
4840,9627,2025/01/23 00:00:00,Cutworms,Insecticide Z,11ml per litre
4841,9628,2024/09/04 00:00:00,Aphids,Neem Oil,12ml per litre
4842,9629,2024/03/21 00:00:00,Aphids,Pesticide B,16ml per litre
4843,9631,2023/03/10 00:00:00,Armyworm,Neem Oil,10ml per litre
4844,9633,2024/03/05 00:00:00,Armyworm,Pesticide B,9ml per litre
4845,9635,2023/11/25 00:00:00,Cutworms,Pesticide B,17ml per litre
4846,9637,2024/08/14 00:00:00,Aphids,Insecticide Z,14ml per litre
4847,9640,2023/07/08 00:00:00,Armyworm,Neem Oil,9ml per litre
4848,9642,2023/02/26 00:00:00,Armyworm,Insecticide Z,5ml per litre
4849,9644,2023/03/08 00:00:00,Cutworms,Pesticide A,19ml per litre
4850,9647,2024/03/14 00:00:00,Armyworm,Neem Oil,17ml per litre
4851,9650,2023/08/29 00:00:00,Aphids,Insecticide Z,19ml per litre
4852,9652,2024/05/24 00:00:00,Weevils,Pesticide B,5ml per litre
4853,9653,2023/04/05 00:00:00,Aphids,Neem Oil,12ml per litre
4854,9656,2023/10/15 00:00:00,Aphids,Pesticide A,7ml per litre
4855,9657,2024/05/22 00:00:00,Cutworms,Neem Oil,16ml per litre
4856,9658,2023/03/09 00:00:00,Aphids,Neem Oil,8ml per litre
4857,9662,2023/08/22 00:00:00,Weevils,Neem Oil,6ml per litre
4858,9671,2023/03/06 00:00:00,Cutworms,Pesticide A,5ml per litre
